
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::17,'Salade féculents'::39,'Viande +'::0,'Vege +'::0,'Poisson'::32,'Vege'::18,'Produit laitier'::94,'Viande'::51,'Crème dessert'::1,'Œufs'::0,'Crudités'::34,'Charcuterie'::25,'Fruit'::17,'Fromage'::6])fitness174.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.2
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::26,'Salade féculents'::49,'Viande +'::0,'Vege +'::0,'Poisson'::24,'Vege'::22,'Produit laitier'::74,'Viande'::55,'Crème dessert'::0,'Œufs'::2,'Crudités'::28,'Charcuterie'::22,'Fruit'::26,'Fromage'::9])fitness211.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.30000000000000004
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::24,'Salade féculents'::39,'Viande +'::0,'Vege +'::0,'Poisson'::30,'Vege'::19,'Produit laitier'::80,'Viande'::52,'Crème dessert'::1,'Œufs'::5,'Crudités'::44,'Charcuterie'::23,'Fruit'::18,'Fromage'::5])fitness188.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.4
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::29,'Salade féculents'::48,'Viande +'::0,'Vege +'::0,'Poisson'::30,'Vege'::19,'Produit laitier'::74,'Viande'::52,'Crème dessert'::0,'Œufs'::2,'Crudités'::35,'Charcuterie'::18,'Fruit'::19,'Fromage'::7])fitness203.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.5
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::20,'Salade féculents'::41,'Viande +'::0,'Vege +'::0,'Poisson'::31,'Vege'::19,'Produit laitier'::81,'Viande'::51,'Crème dessert'::1,'Œufs'::4,'Crudités'::31,'Charcuterie'::31,'Fruit'::26,'Fromage'::5])fitness189.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.6
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::25,'Salade féculents'::43,'Viande +'::0,'Vege +'::0,'Poisson'::26,'Vege'::19,'Produit laitier'::77,'Viande'::56,'Crème dessert'::5,'Œufs'::2,'Crudités'::37,'Charcuterie'::28,'Fruit'::17,'Fromage'::15])fitness204.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.7
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::32,'Salade féculents'::47,'Viande +'::0,'Vege +'::0,'Poisson'::28,'Vege'::24,'Produit laitier'::69,'Viande'::49,'Crème dessert'::2,'Œufs'::1,'Crudités'::36,'Charcuterie'::18,'Fruit'::16,'Fromage'::16])fitness216.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.7999999999999999
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::19,'Salade féculents'::51,'Viande +'::0,'Vege +'::0,'Poisson'::26,'Vege'::22,'Produit laitier'::91,'Viande'::53,'Crème dessert'::0,'Œufs'::0,'Crudités'::35,'Charcuterie'::23,'Fruit'::30,'Fromage'::7])fitness179.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.8999999999999999
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::17,'Salade féculents'::37,'Viande +'::0,'Vege +'::0,'Poisson'::25,'Vege'::21,'Produit laitier'::87,'Viande'::55,'Crème dessert'::8,'Œufs'::4,'Crudités'::39,'Charcuterie'::23,'Fruit'::15,'Fromage'::1])fitness180.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.9999999999999999
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::30,'Salade féculents'::51,'Viande +'::0,'Vege +'::0,'Poisson'::25,'Vege'::25,'Produit laitier'::66,'Viande'::51,'Crème dessert'::0,'Œufs'::5,'Crudités'::31,'Charcuterie'::23,'Fruit'::30,'Fromage'::4])fitness219.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.1 influence_sociale_moyenne: 0.0
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::27,'Salade féculents'::54,'Viande +'::0,'Vege +'::0,'Poisson'::22,'Vege'::29,'Produit laitier'::75,'Viande'::50,'Crème dessert'::0,'Œufs'::3,'Crudités'::32,'Charcuterie'::16,'Fruit'::33,'Fromage'::2])fitness209.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.1 influence_sociale_moyenne: 0.1
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::24,'Salade féculents'::50,'Viande +'::0,'Vege +'::0,'Poisson'::35,'Vege'::16,'Produit laitier'::69,'Viande'::50,'Crème dessert'::0,'Œufs'::3,'Crudités'::24,'Charcuterie'::26,'Fruit'::32,'Fromage'::3])fitness214.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.1 influence_sociale_moyenne: 0.2
