coeff_autre_moyenne,coeff_autre_sociale_et,coeff_amis_moyenne,coeff_amis_et,influence_sociale_moyenne,influence_sociale_et,influence_env_moyenne,influence_env_et,delta_moyenne,delat_et,choix_personnel_moyenne,choix_personnel_et,proba_depassement1point,proba_manque1point,proba_depassement2points,force_perception_plat,proba_autre_entree,proba_autre_dessert,proba_encore,temps_entre_groupes,seuil_influence_etudiant_queue,Charcuterie_correction,Crudites_correction,Entree_poisson_correction,Salade_feculents_correction,Viande___correction,Pizza_correction,Accompagnement___correction,Accompagnement_correction,Viande_correction,Poisson_correction,Vege_correction,Fruit_correction,Produit_laitier_correction,Creme_dessert_correction,Fruits_gourmands_correction,Dessert_gourmand_correction,Fromage_correction,fitness
0.2,0.0,1.0,0.3,0.1,0.3,0.7,0.8,0.6,0.7,1.0,0.8,0.7,0.7,0.7,2.0,0.6,0.3,0.2,54.0,6,0.45,0.5,0.2,0.1,-0.25,-1.0,-0.95,-0.4,0.15,-0.55,0.0,-0.7,0.25,-0.4,0.25,0.5,-0.8,242.0
0.1,0.4,0.9,0.3,0.9,0.2,0.4,1.0,0.6,0.8,0.9,0.8,0.1,0.5,0.7,2.9,1.0,0.0,0.5,31.0,8,0.45,0.3,-0.5,0.7,0.65,0.15,-0.7,0.6,-0.1,0.6,-0.05,0.85,0.4,0.4,-0.95,-0.1,-0.15,343.0
0.2,0.7,0.3,0.3,0.4,0.4,0.4,0.3,0.8,0.5,1.0,0.9,0.6,0.6,0.0,0.8,0.4,0.8,0.7,34.0,2,0.85,0.45,-0.25,-0.6,0.55,-0.3,-0.65,0.05,0.9,0.4,0.8,0.3,-0.55,0.95,0.5,-0.15,-0.05,354.0
0.2,0.9,0.6,0.8,0.4,0.4,0.0,0.4,0.6,0.2,0.1,0.7,0.7,0.9,0.5,2.3,0.7,0.9,0.6,56.0,7,-0.6,0.55,0.1,0.85,0.45,0.1,-0.95,-1.0,0.25,0.75,-0.9,0.9,0.35,0.5,0.15,0.5,-0.4,279.0
0.7,0.5,0.3,0.3,0.4,0.9,0.7,0.6,0.6,0.7,1.0,0.8,0.3,0.8,0.3,2.7,0.4,0.2,0.7,56.0,2,-0.3,-0.55,-0.15,-0.15,0.8,0.45,-0.75,0.85,0.45,0.0,0.1,-0.2,-0.75,0.8,-0.05,-0.15,-0.8,285.0
0.5,0.2,0.0,0.7,0.6,1.0,0.1,0.1,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.95,-0.1,0.2,0.05,-1.0,211.0
0.4,0.9,0.3,0.5,0.1,0.2,0.8,0.1,0.8,0.3,0.6,0.8,0.4,0.8,1.0,1.4,0.7,0.8,0.0,43.0,10,-0.4,0.45,0.05,-0.75,0.1,0.55,-0.2,0.15,0.7,-0.2,-0.05,0.25,0.3,-0.6,0.55,-0.2,0.4,252.0
0.7,0.9,0.6,0.9,0.1,0.4,0.5,0.6,0.9,0.9,0.2,0.4,0.7,0.4,0.7,2.8,0.9,1.0,0.9,40.0,10,0.6,-0.25,0.1,-0.95,0.25,-0.4,0.1,0.1,0.25,0.5,0.2,-0.85,-0.2,0.85,-0.25,-0.35,0.1,343.0
0.8,0.7,0.5,0.7,0.0,0.6,0.4,0.2,1.0,0.1,0.9,0.7,0.8,0.1,0.3,2.0,0.2,0.6,0.4,16.0,7,-0.6,-0.55,-0.8,0.65,0.15,0.85,-0.15,0.2,0.0,0.7,0.75,-0.6,-0.9,0.65,-0.55,0.5,-1.0,322.0
0.8,0.6,0.1,0.3,0.1,0.5,0.9,0.1,0.1,0.1,0.1,0.3,0.9,0.5,0.7,0.4,0.4,0.8,0.4,51.0,4,-0.2,-0.2,0.75,-0.65,0.25,0.2,0.85,0.4,0.35,0.2,0.9,0.4,0.95,-0.3,0.05,0.55,-0.2,250.0
0.6,0.8,0.7,0.6,0.4,0.3,0.6,0.4,0.1,0.7,0.1,0.6,0.6,0.9,0.0,2.8,0.4,0.0,0.1,40.0,3,-0.9,-0.15,0.65,-0.85,-0.7,0.45,0.6,-0.1,-0.2,0.65,0.75,0.4,-0.5,0.8,-0.4,0.95,0.35,286.0
0.7,0.2,0.3,0.7,0.7,0.7,0.9,0.5,0.3,1.0,0.2,0.2,0.8,0.8,0.7,0.9,0.8,0.8,0.7,32.0,4,0.9,-0.1,0.7,0.0,0.2,0.8,0.65,0.25,-0.6,-0.05,-0.15,-0.85,0.2,-0.6,0.25,-0.6,-0.05,298.0
0.9,0.2,0.9,0.1,0.7,0.5,0.5,0.6,0.2,0.7,0.6,0.6,0.1,0.7,0.9,2.2,0.3,0.6,0.0,55.0,10,-0.3,0.95,-0.75,-0.25,0.35,-0.7,-0.75,0.1,-0.95,0.15,-0.6,-0.05,-0.25,-0.3,0.7,-0.1,-0.45,350.0
0.8,0.5,0.6,0.1,0.2,0.9,0.4,0.1,0.3,0.3,0.1,0.2,0.7,0.7,0.7,1.1,1.0,0.5,0.9,13.0,8,0.4,-0.25,-0.3,-0.45,-0.35,-0.8,-0.85,-0.3,-0.7,-0.45,-0.95,0.45,0.7,-0.45,-0.65,-0.95,0.4,269.0
0.3,0.5,1.0,0.5,0.9,0.8,0.9,0.7,0.5,0.7,0.1,0.2,0.8,0.7,0.6,0.3,0.9,0.8,0.8,48.0,6,-0.35,0.65,0.95,0.4,0.1,-0.9,-0.95,-0.55,-0.75,-0.4,-0.9,0.65,0.15,0.1,1.0,0.2,0.85,268.0
1.0,0.3,0.7,0.4,0.3,0.2,0.0,0.7,1.0,0.7,0.0,0.6,0.4,0.7,0.8,0.9,0.2,0.7,0.8,55.0,1,0.2,-0.9,0.4,0.4,-0.8,-0.15,-0.55,-0.05,0.45,0.95,-0.85,-0.5,0.2,0.4,-0.2,-0.3,-0.95,237.0
0.4,0.8,0.4,0.6,0.4,0.9,0.9,0.2,0.2,0.4,0.9,0.4,0.2,0.8,0.8,1.9,0.8,0.6,0.5,34.0,4,-0.25,0.65,0.8,-0.5,-0.25,-0.55,-0.1,-0.3,-0.3,-0.45,0.75,0.35,-0.65,0.3,0.25,-0.9,0.25,353.0
0.1,0.2,0.5,0.7,0.4,0.1,0.1,0.4,0.6,0.9,0.9,0.7,0.2,1.0,0.9,2.7,0.4,1.0,0.0,28.0,1,-0.35,0.1,0.65,-0.8,-0.75,-0.95,0.65,0.85,-0.45,0.6,-0.6,0.6,-0.6,-0.25,-0.7,-0.85,0.9,431.0
0.7,0.1,0.5,0.8,0.9,0.5,0.8,0.7,0.8,0.3,1.0,0.7,0.6,0.7,0.4,1.3,0.1,0.6,0.1,36.0,6,0.25,0.0,0.85,-0.15,-0.1,-0.9,0.95,-0.45,0.6,0.15,-0.05,0.35,-0.5,0.1,0.45,-0.7,0.2,301.0
0.2,0.3,0.5,0.7,0.3,0.1,0.3,0.4,0.4,0.1,0.0,0.2,0.3,0.0,0.8,0.5,0.3,0.8,0.7,12.0,9,0.5,-0.9,-0.05,-0.9,0.2,-0.95,0.45,0.1,0.05,-0.75,-0.5,-0.75,-0.7,0.6,-0.3,0.2,-0.1,300.0
0.9,0.6,0.4,0.4,0.6,0.8,0.8,0.1,0.0,1.0,0.2,0.4,0.8,0.2,1.0,0.8,0.4,0.7,0.5,45.0,7,-0.3,-0.05,0.65,-0.95,0.45,0.05,-0.9,-0.7,0.55,0.65,0.9,0.55,0.3,-0.95,-0.85,0.05,-0.4,300.0
0.4,0.5,0.2,0.2,0.5,0.4,0.1,0.4,0.5,0.0,0.7,0.3,0.6,0.2,0.0,1.7,0.9,0.5,0.9,34.0,7,0.15,-0.4,-0.55,0.95,-0.9,-0.95,-0.8,-0.75,-0.5,-0.75,0.55,-0.65,0.75,-0.2,0.05,-0.75,0.35,370.0
0.4,0.7,0.9,0.9,0.6,0.0,0.4,0.4,0.7,0.8,0.3,0.1,0.9,0.2,0.5,1.7,0.9,0.0,1.0,41.0,5,0.5,0.6,0.25,-0.25,-0.15,0.0,0.8,0.15,-0.85,0.45,0.55,1.0,0.5,-1.0,-0.5,0.25,0.7,307.0
0.5,0.5,0.8,0.8,0.5,0.0,0.2,0.3,0.7,0.5,0.9,0.7,0.7,0.4,0.2,0.5,0.8,0.6,0.4,39.0,10,0.15,-0.9,-0.8,-0.55,-0.65,-0.15,0.35,0.35,0.15,-0.4,-0.5,0.75,0.35,-0.95,0.6,0.3,-0.1,327.0
0.2,0.1,0.4,0.5,0.1,0.7,0.3,0.4,0.6,0.1,0.1,0.0,1.0,0.1,0.7,3.0,0.9,0.7,0.7,30.0,6,-0.95,-0.35,-0.9,-0.35,0.15,0.25,0.05,-0.3,0.5,-0.3,-0.3,0.4,0.4,-0.05,0.35,0.05,-0.25,316.0
0.7,0.9,0.8,0.3,0.6,0.9,0.9,0.7,0.3,0.1,0.4,0.7,0.8,0.9,0.9,1.7,0.8,0.1,0.7,53.0,2,-0.45,-0.15,-0.5,0.05,-0.55,-0.6,-0.15,0.25,0.05,0.15,0.8,0.15,-0.3,-0.55,-0.15,-0.8,-0.4,269.0
0.7,0.2,0.4,0.9,0.2,0.1,0.6,0.9,0.6,0.8,0.6,0.1,0.3,0.8,0.1,2.4,0.1,0.4,0.3,14.0,2,0.35,-0.9,0.65,0.5,0.85,-0.4,0.4,-0.55,-0.05,0.35,-0.2,0.0,-0.1,0.35,-1.0,-0.45,0.15,308.0
0.9,0.8,0.0,0.9,0.2,0.2,0.1,0.8,0.3,0.7,0.1,0.4,0.9,0.5,0.6,1.3,0.2,0.8,0.8,19.0,7,-0.9,-0.1,0.45,-0.45,0.3,-0.6,-0.65,-0.65,0.15,0.8,-0.95,-0.15,-0.9,0.85,-0.85,0.3,0.95,325.0
0.8,0.1,0.2,0.3,0.8,0.7,1.0,0.6,0.3,0.1,0.9,0.3,0.2,0.4,1.0,1.0,0.7,0.7,1.0,36.0,3,0.2,-0.55,0.7,-0.6,-0.8,0.85,0.05,-0.2,-0.5,0.7,0.9,0.5,0.7,0.15,-1.0,-0.05,1.0,350.0
0.6,0.0,0.6,0.5,0.4,0.9,0.4,0.5,0.3,0.8,0.7,0.7,0.8,0.8,0.6,2.4,0.8,0.9,0.6,46.0,6,-1.0,0.8,0.2,0.25,-0.6,0.55,0.55,-0.65,-0.9,-0.7,-0.9,0.35,-1.0,-0.2,-0.1,-0.9,-0.35,419.0
0.1,0.2,0.0,0.6,0.9,0.1,0.8,0.3,0.9,0.0,0.6,0.5,0.9,0.9,0.8,2.2,0.1,0.6,0.4,18.0,6,-0.25,-0.65,0.05,-0.6,0.95,-1.0,-0.75,-0.35,0.65,0.6,-0.2,-0.65,-0.65,0.35,0.8,-0.9,-0.4,278.0
0.1,0.3,0.8,0.4,0.8,0.4,0.2,0.3,0.6,0.6,0.4,0.9,0.9,0.3,0.7,0.6,0.3,0.7,0.0,41.0,3,0.25,0.35,-0.55,-0.2,0.75,0.8,0.75,-0.5,0.1,-0.3,-0.15,0.25,0.3,-0.2,0.15,0.15,-0.3,279.0
0.4,0.2,0.6,0.8,0.3,0.2,0.5,0.9,0.5,0.5,0.9,0.6,0.5,0.6,0.9,2.6,0.2,0.8,0.5,28.0,4,0.8,-0.55,-0.05,-0.65,0.1,-0.1,-0.15,0.75,0.8,-0.85,0.8,-0.8,-0.55,0.25,-0.2,-0.1,-0.25,336.0
0.3,1.0,0.8,0.2,0.1,0.8,1.0,0.0,0.2,0.2,0.8,1.0,0.9,0.7,0.2,2.7,0.4,0.4,0.4,43.0,6,0.5,-0.1,0.35,0.15,0.5,0.25,-0.15,0.0,-0.15,0.45,-0.9,-0.5,0.05,-0.75,0.95,-0.9,-0.75,294.0
0.9,0.5,0.3,0.9,0.5,0.4,0.9,0.7,1.0,0.2,1.0,0.6,0.3,0.1,0.7,2.9,0.7,0.5,0.5,30.0,2,-0.9,0.8,-0.2,0.65,0.9,0.65,-0.4,0.15,0.05,0.95,0.1,0.0,-0.35,0.15,0.3,0.35,-0.75,369.0
0.6,0.0,0.1,0.8,0.9,0.4,0.4,0.0,0.9,0.0,0.3,0.3,0.3,0.4,0.6,2.9,1.0,0.6,0.3,40.0,1,0.75,-0.35,0.25,-0.7,-0.7,-0.4,-0.25,0.95,0.9,1.0,-0.9,0.6,-0.4,-0.75,-0.65,0.6,-0.1,310.0
0.1,0.1,0.7,0.0,0.2,0.8,0.9,0.1,0.8,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.1,38.0,6,-0.75,-0.75,-0.45,-0.4,0.35,0.55,0.9,0.05,0.6,-0.2,-0.1,0.6,0.3,0.65,0.6,-0.75,0.85,230.0
0.5,0.2,0.0,0.1,0.6,0.6,0.7,0.2,0.8,0.2,0.3,0.2,0.5,0.7,0.7,2.9,0.4,0.6,0.2,58.0,4,-0.05,-0.45,0.4,-0.2,-0.75,-0.75,-1.0,-0.25,-0.05,0.2,-0.35,0.6,0.85,0.3,0.7,0.0,0.5,225.0
0.3,0.6,0.1,0.5,0.8,0.1,0.0,0.7,0.9,0.9,0.5,0.7,0.3,0.6,0.5,2.7,0.4,0.7,0.8,40.0,9,0.35,-0.1,0.95,-0.15,-0.3,0.9,0.7,-0.7,-0.9,0.05,-0.4,0.1,-0.25,0.7,-0.8,0.5,-1.0,329.0
0.7,0.9,0.1,0.1,0.3,0.2,0.3,0.5,0.9,0.7,0.2,0.5,0.4,0.4,0.5,2.0,0.5,0.5,0.4,15.0,8,0.2,0.65,0.2,0.05,-0.75,0.65,0.5,-0.9,0.1,0.9,-0.25,-0.45,-0.7,-0.2,0.5,-0.1,-0.7,298.0
0.9,0.5,0.2,1.0,0.8,0.1,0.7,0.4,0.5,0.2,0.2,0.5,0.6,0.4,0.7,1.3,0.4,0.9,0.3,38.0,8,0.05,0.95,-0.4,0.75,0.5,-0.55,-0.5,0.75,0.15,0.8,-0.45,0.7,-0.15,0.6,-0.15,-0.3,0.45,263.0
0.6,0.0,0.2,0.4,1.0,0.2,0.5,0.3,0.0,0.8,0.7,0.4,0.4,0.8,0.3,2.1,0.7,0.3,0.9,37.0,10,0.45,0.05,-0.7,-0.95,0.45,-0.25,-0.65,0.05,-0.55,0.7,-0.05,0.0,-0.6,1.0,0.55,-0.9,0.3,451.0
0.8,0.0,0.6,0.9,0.8,0.0,0.8,0.6,0.0,0.9,0.2,0.2,0.0,0.8,0.8,0.3,0.4,0.0,0.2,23.0,8,0.5,0.85,0.15,0.45,-0.9,-0.4,0.85,0.0,0.6,0.0,-0.3,-0.1,-0.3,-0.5,-0.4,0.05,-0.8,226.0
0.4,0.0,0.7,0.4,0.3,0.5,0.9,0.5,0.7,0.2,0.9,0.5,0.6,0.3,0.1,2.7,0.2,1.0,0.1,31.0,1,-0.45,-0.85,-0.4,-0.5,-0.95,-0.55,0.4,0.65,0.2,0.0,-0.3,-0.65,-0.75,0.1,-0.65,-0.6,0.75,315.0
0.8,0.2,0.2,0.6,0.9,0.1,0.3,0.4,0.2,0.7,0.6,0.8,0.7,0.8,0.8,2.0,0.3,0.5,0.8,11.0,6,0.0,-1.0,0.75,-0.65,0.5,-0.1,-0.4,0.3,0.8,0.6,-0.25,0.95,-0.15,0.85,-0.35,-0.9,-0.7,381.0
0.7,0.2,0.8,0.6,0.5,0.5,0.3,0.9,0.8,1.0,0.7,0.6,0.0,0.4,0.3,2.9,0.3,0.5,0.4,11.0,7,0.35,0.65,0.65,-0.25,0.45,-0.65,-0.65,-0.75,-0.65,-0.35,-0.05,0.2,-0.45,-0.95,0.2,0.1,-0.6,304.0
0.1,1.0,0.7,0.1,0.2,0.4,0.2,0.8,0.0,0.5,0.7,0.4,0.1,0.1,0.4,0.2,1.0,1.0,0.4,19.0,5,-0.8,0.75,0.9,0.55,-0.6,-0.35,-1.0,-0.6,0.95,0.85,0.7,0.0,-0.75,-0.45,0.25,-0.6,0.45,368.0
0.2,0.0,0.2,0.2,0.4,0.6,0.5,0.7,1.0,0.1,0.8,0.2,0.3,0.8,0.4,1.3,0.7,0.6,0.3,59.0,4,0.9,0.65,0.05,-0.8,0.7,0.05,0.35,-0.85,0.55,-0.85,-0.3,-0.65,0.95,0.7,0.4,-0.55,-0.95,332.0
0.4,1.0,0.2,0.3,0.1,0.8,0.6,0.6,0.3,0.9,0.4,0.3,0.3,0.5,0.7,0.8,0.9,0.9,0.1,17.0,9,0.95,-0.8,0.05,0.1,0.95,-0.45,-0.8,0.8,-0.35,-0.75,-0.05,0.1,0.85,0.0,0.95,-0.35,0.35,318.0
0.2,0.4,0.2,0.8,0.2,0.4,0.6,0.2,0.9,0.3,0.8,0.7,0.7,0.1,0.1,2.1,0.7,0.7,0.5,22.0,9,0.25,0.6,-0.65,-0.85,-0.15,-0.25,0.3,-0.85,-1.0,-0.85,-0.25,0.5,0.9,0.6,0.35,-0.05,0.15,351.0
0.9,0.3,0.9,0.4,0.1,0.1,0.1,0.1,0.0,0.3,0.3,1.0,0.1,0.7,0.2,1.7,0.8,0.1,0.9,56.0,3,0.6,-0.75,0.9,-0.45,0.0,-0.5,-0.55,-0.4,0.1,0.6,-0.9,0.3,0.2,0.1,-0.45,-0.9,0.5,339.0
0.7,0.8,0.9,1.0,0.2,0.5,0.2,0.6,0.7,0.6,0.2,0.1,0.8,0.3,0.2,2.4,0.7,0.8,0.8,38.0,9,-0.2,-0.8,0.15,0.7,0.5,0.1,0.2,0.05,0.7,-0.8,0.15,0.5,-0.8,-0.8,0.65,-0.45,0.0,355.0
0.2,1.0,0.1,0.9,0.9,0.2,0.0,0.1,0.7,0.1,0.9,0.0,1.0,0.1,0.4,0.1,1.0,0.3,0.4,19.0,2,0.5,-0.9,0.25,-0.9,-0.5,0.05,-0.25,0.7,0.15,-0.1,0.25,-0.05,0.2,-0.95,0.5,-0.45,-0.45,418.0
0.5,0.1,0.8,0.5,0.7,0.1,0.5,0.4,0.7,0.4,0.9,0.6,0.4,0.7,0.1,2.0,0.8,0.0,0.7,44.0,2,-0.55,0.2,-0.9,0.95,-0.5,-0.35,-0.6,0.45,0.2,-0.05,-0.85,0.7,-0.7,-0.75,0.9,-0.65,0.0,271.0
0.0,0.4,0.4,0.0,0.2,0.3,0.2,0.1,0.7,0.5,0.7,0.6,0.5,0.1,0.0,2.5,0.9,0.2,0.5,25.0,10,-0.85,-0.85,-0.35,0.5,-0.05,-1.0,-0.05,0.65,0.95,0.3,0.4,0.2,-0.1,0.55,0.1,0.55,0.5,307.0
0.8,0.9,0.4,1.0,0.6,0.1,0.9,0.5,0.6,0.5,0.2,0.1,0.7,0.5,0.9,0.6,0.1,1.0,0.2,30.0,8,0.55,0.4,-0.9,-0.5,0.0,-0.25,0.6,-0.15,-0.35,-0.05,0.4,-0.35,0.95,0.65,-0.95,0.8,-0.55,288.0
0.7,0.4,0.2,0.7,0.7,0.2,0.3,0.4,0.7,0.6,1.0,0.6,0.8,0.5,0.9,2.3,0.6,0.5,0.8,11.0,6,0.0,0.95,0.5,-0.85,-0.95,0.35,-0.4,-0.5,-0.8,-0.15,-0.85,0.55,-0.75,0.95,-0.75,1.0,0.9,387.0
0.8,0.9,0.0,0.6,0.7,0.3,0.0,0.8,0.8,0.7,0.9,0.5,0.9,0.5,0.0,1.3,0.5,0.2,0.1,21.0,8,0.55,1.0,-0.05,0.45,-0.3,0.3,0.6,0.85,-0.35,0.75,0.45,-0.5,0.3,0.05,-0.6,-0.5,0.95,320.0
0.5,0.9,0.5,0.8,0.5,0.4,0.6,0.2,0.5,0.6,0.4,0.2,0.4,0.3,0.8,3.0,1.0,0.3,0.9,54.0,2,0.15,0.95,0.95,0.05,0.85,0.1,0.65,-0.2,0.65,-0.05,-0.55,0.15,0.65,-0.85,-0.5,-0.85,0.8,262.0
0.9,0.1,0.1,0.8,0.3,1.0,0.4,0.3,0.4,0.2,0.2,0.8,0.4,0.8,0.3,2.2,0.5,0.3,0.1,51.0,6,-0.7,0.15,0.75,0.15,0.15,-0.8,0.55,0.0,0.35,-0.9,0.9,0.25,-0.45,0.75,-0.7,0.5,-0.7,265.0
0.2,0.8,0.6,0.1,0.3,0.6,0.4,0.3,0.5,0.7,0.7,0.6,0.1,0.3,0.2,0.4,0.8,0.4,1.0,21.0,4,-0.9,-0.25,0.25,0.15,0.75,0.85,-0.45,-0.95,0.8,-0.4,0.2,-0.9,0.45,-0.55,-0.4,0.4,-0.75,231.0
0.7,0.6,0.4,0.6,1.0,0.6,0.3,0.7,0.3,0.5,0.4,0.4,0.6,0.6,0.4,1.7,0.3,0.4,0.7,17.0,8,0.9,0.05,0.75,0.2,-0.9,-0.25,0.7,0.55,0.1,0.7,0.0,-0.8,-0.2,0.35,0.65,0.5,0.55,336.0
0.3,0.9,1.0,0.8,0.6,0.3,0.5,0.1,0.9,0.2,0.0,0.9,0.2,0.6,0.9,1.2,0.1,0.9,0.1,18.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.75,0.9,0.2,0.9,0.15,-0.6,-0.75,-0.05,0.85,211.0
0.5,0.2,0.8,0.3,0.9,0.7,0.7,0.3,0.3,0.8,0.9,0.7,0.9,0.8,0.4,1.7,0.0,0.6,0.7,21.0,6,-0.25,0.0,0.0,-0.8,-0.15,0.6,0.4,-0.55,-0.45,-0.35,-0.65,0.2,-0.35,0.0,-0.4,0.1,-0.8,274.0
0.9,0.7,0.4,0.7,0.5,0.4,0.8,0.1,0.7,0.4,0.2,0.1,0.1,0.8,1.0,1.0,0.7,0.6,0.2,47.0,10,-0.05,-0.2,-0.25,0.9,-0.05,0.75,-0.35,-0.1,0.95,0.45,0.2,-0.2,0.1,0.85,-0.8,-0.3,0.85,241.0
1.0,0.3,0.6,0.1,0.2,0.1,0.6,0.6,0.1,0.1,0.8,0.1,0.4,0.6,0.7,1.7,0.5,0.3,0.2,31.0,3,-0.75,0.15,-0.35,0.05,0.2,-0.6,0.7,-0.35,-0.75,-0.05,-0.2,0.05,0.7,-0.6,0.7,-0.45,0.0,297.0
0.8,0.7,0.1,0.0,0.9,0.6,0.2,0.7,0.3,0.2,0.9,0.3,0.8,0.6,0.5,2.4,0.7,0.7,1.0,32.0,4,0.9,-0.5,0.55,-0.8,-0.8,-0.6,-0.7,0.75,0.6,0.75,0.85,0.9,-0.4,0.1,0.65,-0.45,-0.4,412.0
0.4,0.9,0.1,0.9,0.7,0.3,0.8,0.5,0.6,0.1,0.9,0.4,0.1,0.9,0.4,1.1,0.1,1.0,0.8,30.0,10,-0.75,-0.1,0.1,-0.65,-0.5,0.0,-0.7,-0.65,-0.5,0.95,-0.4,-0.15,0.0,0.35,0.5,-0.8,1.0,319.0
0.0,0.1,0.9,0.7,0.7,1.0,0.3,1.0,0.7,0.7,0.5,0.7,0.7,1.0,0.4,2.6,0.7,0.2,0.7,12.0,7,0.25,-0.8,0.55,0.25,0.0,0.0,0.75,-0.65,0.3,-0.55,-0.4,0.95,-0.95,-0.45,0.55,0.5,-1.0,293.0
0.4,0.4,0.3,1.0,0.3,0.8,0.7,0.1,0.1,0.1,0.0,0.5,0.8,0.7,0.5,2.7,0.9,0.7,0.2,21.0,10,0.2,-0.95,0.9,0.45,0.65,0.4,0.3,0.2,-0.05,-0.4,0.6,0.25,-0.4,-0.75,-0.8,-0.5,-0.75,257.0
0.4,0.1,0.6,1.0,0.7,0.2,0.1,0.9,0.8,0.8,0.1,1.0,1.0,0.9,0.6,0.1,0.0,1.0,0.3,37.0,6,0.1,0.2,0.9,0.4,-0.8,-0.9,-0.45,0.95,-0.9,0.45,-0.3,-0.05,0.65,-0.7,-0.6,-0.05,0.8,263.0
0.1,0.5,1.0,0.5,0.7,0.7,0.7,0.8,0.1,0.0,0.4,0.6,0.1,0.9,0.7,0.3,0.6,0.4,0.2,31.0,4,-0.25,0.75,-0.6,0.7,-1.0,0.7,0.05,-0.85,0.95,-0.8,0.8,-0.35,0.05,-0.1,-0.55,-0.55,0.05,259.0
0.6,0.6,0.5,0.6,0.7,0.6,0.5,0.9,0.6,0.4,0.1,0.8,0.6,0.7,0.6,0.8,0.8,0.5,0.5,53.0,7,0.8,-0.3,0.4,-0.4,0.25,-0.7,-0.55,-0.85,0.0,0.95,0.0,0.4,-0.3,0.85,-0.55,0.8,0.3,329.0
0.8,0.9,0.4,0.8,0.7,0.3,0.7,0.6,0.5,0.4,0.3,0.7,0.1,0.4,0.5,2.9,0.5,0.2,0.4,42.0,6,-0.35,0.8,0.45,0.2,0.9,0.9,0.95,0.1,0.3,-0.4,-0.35,0.05,0.4,0.0,0.4,-0.4,0.05,304.0
0.3,0.8,0.9,0.6,0.3,0.7,0.6,0.5,0.7,0.4,0.4,0.3,0.6,0.9,0.7,2.2,0.4,0.8,0.3,19.0,10,0.65,-0.65,0.3,-0.9,0.65,-0.8,0.95,0.65,-0.75,-0.65,-0.55,0.05,-0.05,0.4,0.4,0.45,0.25,289.0
0.9,0.4,0.8,0.6,0.0,0.0,0.3,0.3,1.0,0.6,0.1,0.5,0.5,0.6,0.2,0.2,0.6,0.9,0.2,22.0,8,-0.2,0.8,-0.15,0.2,0.7,0.65,-0.15,0.3,-0.35,0.65,-0.85,-0.25,-0.75,-0.5,0.95,-0.1,0.7,300.0
0.0,0.7,0.8,0.8,0.8,0.3,0.0,0.8,1.0,0.1,0.8,1.0,0.3,0.4,0.3,1.9,0.1,0.8,0.4,34.0,5,0.45,-0.9,-0.9,-0.05,0.35,0.2,0.85,-0.7,-0.6,0.75,-0.75,-0.65,0.15,0.15,-0.5,-0.9,-0.5,378.0
0.3,0.9,1.0,0.8,0.6,0.2,0.8,0.1,0.8,0.3,0.6,0.8,0.4,0.8,1.0,1.4,0.7,0.8,0.0,43.0,10,-0.4,0.45,0.05,-0.75,0.1,0.55,-0.2,0.15,0.7,-0.2,-0.05,0.25,0.3,-0.6,0.55,-0.2,0.4,254.0
0.7,1.0,0.0,0.5,0.5,0.4,0.7,0.3,0.1,0.5,0.4,0.9,0.9,0.3,0.3,2.6,0.6,0.3,0.8,49.0,1,-0.7,0.3,-0.2,-0.05,-0.95,0.9,-0.8,0.15,0.45,-0.35,0.6,0.15,0.65,-0.85,-0.5,-0.85,0.8,246.0
0.6,0.6,0.2,0.3,0.6,0.6,0.8,0.2,0.3,0.4,0.1,0.2,0.6,0.8,0.6,1.9,0.2,0.5,0.1,55.0,7,0.05,-0.05,-0.75,-0.25,-0.15,-0.9,-0.3,0.2,0.25,-0.3,-0.3,0.85,-0.15,-0.5,-0.85,0.3,0.6,237.0
0.5,0.9,0.5,0.8,0.5,0.4,0.6,0.2,0.5,0.6,0.4,0.2,0.4,0.3,0.8,3.0,1.0,0.3,0.9,54.0,2,0.15,0.95,0.95,0.05,0.85,0.1,0.65,-0.2,0.65,-0.05,-0.55,0.05,-0.6,0.45,-0.9,0.9,0.95,317.0
0.9,0.6,0.2,1.0,0.5,0.5,0.4,0.9,0.6,0.2,0.3,0.1,0.3,0.5,0.3,1.4,0.4,0.5,0.6,21.0,10,0.15,-0.35,0.95,0.15,0.7,-0.9,-0.55,-0.85,0.65,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,216.0
0.9,0.1,0.8,0.4,0.7,0.0,1.0,0.5,0.1,0.2,0.4,0.6,0.7,0.9,0.1,2.3,0.1,0.1,0.3,15.0,9,0.75,0.9,0.75,0.55,-0.05,0.0,0.1,-0.05,-0.85,-0.8,0.65,0.15,0.2,-0.3,-0.75,-0.5,0.35,252.0
0.5,0.5,0.4,0.4,0.7,0.2,0.5,0.4,0.5,0.5,0.5,0.2,0.6,0.8,0.6,1.9,0.2,0.5,0.1,55.0,7,0.05,-0.05,-0.75,-0.25,-0.15,-0.9,-0.3,0.2,-0.6,-0.35,0.3,-0.85,0.45,0.35,0.0,-0.15,-1.0,250.0
